"No.","Time","Source","Destination","Protocol","Length","Info"
"201","11.965330","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"202","11.965992","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QU"" question"
"203","11.966570","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QU"" question"
"204","11.992416","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=8756 Win=64768 Len=0"
"205","11.996247","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=8756 Ack=283 Win=14600 Len=80"
"206","12.039376","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=8836 Win=64512 Len=0"
"207","12.044706","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=8836 Ack=283 Win=14600 Len=120"
"208","12.085513","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=8956 Win=64512 Len=0"
"209","12.091536","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=8956 Ack=283 Win=14600 Len=80"
"210","12.125605","192.168.100.102","192.168.100.1","UDP","51","54930  >  8085 Len=9"
"211","12.132519","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=9036 Win=64256 Len=0"
"212","12.136390","192.168.100.1","192.168.100.102","TCP","238","8888  >  65382 [PSH, ACK] Seq=9036 Ack=283 Win=14600 Len=184"
"213","12.178514","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=9220 Win=64256 Len=0"
"214","12.181320","192.168.100.1","192.168.100.102","TCP","280","8888  >  65382 [PSH, ACK] Seq=9220 Ack=283 Win=14600 Len=226"
"215","12.224844","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=9446 Win=64000 Len=0"
"216","12.227616","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=9446 Ack=283 Win=14600 Len=80"
"217","12.271871","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=9526 Win=65280 Len=0"
"218","12.275252","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=9526 Ack=283 Win=14600 Len=80"
"219","12.318072","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=9606 Win=65280 Len=0"
"220","12.320780","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=9606 Ack=283 Win=14600 Len=120"
"221","12.364062","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=9726 Win=65280 Len=0"
"222","12.367200","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=9726 Ack=283 Win=14600 Len=80"
"223","12.380290","192.168.100.102","192.168.100.255","NBNS","92","Name query NB NAS-JG-SCHREIB<20>"
"224","12.380544","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"225","12.381022","fe80::69a5:ccfc:54ae:f895","ff02::1:3","LLMNR","94","Standard query 0x6621 A NAS-JG-Schreib"
"226","12.381140","192.168.100.102","224.0.0.252","LLMNR","74","Standard query 0x6621 A NAS-JG-Schreib"
"227","12.381548","fe80::69a5:ccfc:54ae:f895","ff02::1:3","LLMNR","94","Standard query 0xa82a AAAA NAS-JG-Schreib"
"228","12.381655","192.168.100.102","224.0.0.252","LLMNR","74","Standard query 0xa82a AAAA NAS-JG-Schreib"
"229","12.382286","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"230","12.383491","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QM"" question"
"231","12.385071","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QM"" question"
"232","12.386291","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"233","12.387726","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"234","12.389001","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"235","12.390475","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"236","12.391536","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QM"" question"
"237","12.392999","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QM"" question"
"238","12.393984","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QM"" question"
"239","12.395347","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QM"" question"
"240","12.411305","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=9806 Win=65024 Len=0"
"241","12.414131","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=9806 Ack=283 Win=14600 Len=80"
"242","12.456869","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=9886 Win=65024 Len=0"
"243","12.460613","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=9886 Ack=283 Win=14600 Len=80"
"244","12.503948","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=9966 Win=65024 Len=0"
"245","12.507304","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=9966 Ack=283 Win=14600 Len=120"
"246","12.550007","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=10086 Win=64768 Len=0"
"247","12.640064","192.168.100.1","192.168.100.102","ICMP","98","Echo (ping) request  id=0xa924, seq=0/0, ttl=64 (reply in 248)"
"248","12.640380","192.168.100.102","192.168.100.1","ICMP","98","Echo (ping) reply    id=0xa924, seq=0/0, ttl=128 (request in 247)"
"249","12.695725","192.168.100.1","192.168.100.255","UDP","86","46573  >  8668 Len=44"
"250","12.758097","192.168.100.1","192.168.100.102","TCP","534","8888  >  65382 [PSH, ACK] Seq=10086 Ack=283 Win=14600 Len=480"
"251","12.797341","fe80::69a5:ccfc:54ae:f895","ff02::1:3","LLMNR","94","Standard query 0xa82a AAAA NAS-JG-Schreib"
"252","12.797341","fe80::69a5:ccfc:54ae:f895","ff02::1:3","LLMNR","94","Standard query 0x6621 A NAS-JG-Schreib"
"253","12.797435","192.168.100.102","224.0.0.252","LLMNR","74","Standard query 0x6621 A NAS-JG-Schreib"
"254","12.797798","192.168.100.102","224.0.0.252","LLMNR","74","Standard query 0xa82a AAAA NAS-JG-Schreib"
"255","12.798119","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"256","12.799796","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"257","12.800927","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QU"" question"
"258","12.802500","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QU"" question"
"259","12.812142","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=10566 Win=64256 Len=0"
"260","12.813376","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"261","12.814854","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=10566 Ack=283 Win=14600 Len=120"
"262","12.815153","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"263","12.816873","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QU"" question"
"264","12.818306","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QU"" question"
"265","12.819035","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"266","12.819816","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 A NAS-JG-Schreib.local, ""QM"" question"
"267","12.820887","192.168.100.102","224.0.0.251","MDNS","80","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QU"" question"
"268","12.822127","fe80::69a5:ccfc:54ae:f895","ff02::fb","MDNS","100","Standard query 0x0000 AAAA NAS-JG-Schreib.local, ""QU"" question"
"269","12.859449","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=10686 Win=64256 Len=0"
"270","12.862290","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=10686 Ack=283 Win=14600 Len=120"
"271","12.905373","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=10806 Win=64000 Len=0"
"272","12.908396","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=10806 Ack=283 Win=14600 Len=80"
"273","12.951859","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=10886 Win=64000 Len=0"
"274","12.954898","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=10886 Ack=283 Win=14600 Len=80"
"275","12.998148","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=10966 Win=64000 Len=0"
"276","13.000972","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=10966 Ack=283 Win=14600 Len=80"
"277","13.044203","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=11046 Win=65280 Len=0"
"278","13.047129","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=11046 Ack=283 Win=14600 Len=120"
"279","13.091500","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=11166 Win=65280 Len=0"
"280","13.094628","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=11166 Ack=283 Win=14600 Len=80"
"281","13.126213","192.168.100.102","192.168.100.1","UDP","51","54930  >  8085 Len=9"
"282","13.138020","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=11246 Win=65280 Len=0"
"283","13.138743","192.168.100.102","192.168.100.255","NBNS","92","Name query NB NAS-JG-SCHREIB<20>"
"284","13.141239","192.168.100.1","192.168.100.102","TCP","238","8888  >  65382 [PSH, ACK] Seq=11246 Ack=283 Win=14600 Len=184"
"285","13.184922","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=11430 Win=65024 Len=0"
"286","13.187840","192.168.100.1","192.168.100.102","TCP","280","8888  >  65382 [PSH, ACK] Seq=11430 Ack=283 Win=14600 Len=226"
"287","13.231986","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=11656 Win=64768 Len=0"
"288","13.235120","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=11656 Ack=283 Win=14600 Len=80"
"289","13.278335","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=11736 Win=64768 Len=0"
"290","13.281227","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=11736 Ack=283 Win=14600 Len=80"
"291","13.326030","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=11816 Win=64512 Len=0"
"292","13.328735","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=11816 Ack=283 Win=14600 Len=120"
"293","13.372698","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=11936 Win=64512 Len=0"
"294","13.376052","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=11936 Ack=283 Win=14600 Len=80"
"295","13.420114","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=283 Ack=12016 Win=64512 Len=0"
"296","13.428706","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=12016 Ack=283 Win=14600 Len=120"
"297","13.452768","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"298","13.474599","192.168.100.102","192.168.100.1","TCP","82","65382  >  8888 [PSH, ACK] Seq=283 Ack=12136 Win=64256 Len=28"
"299","13.477606","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=12136 Ack=311 Win=14600 Len=80"
"300","13.503041","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"301","13.530674","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=12216 Win=64256 Len=0"
"302","13.533656","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=12216 Ack=311 Win=14600 Len=120"
"303","13.553379","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"304","13.577075","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=12336 Win=64000 Len=0"
"305","13.579825","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=12336 Ack=311 Win=14600 Len=80"
"306","13.604199","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"307","13.624525","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=12416 Win=64000 Len=0"
"308","13.632434","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=12416 Ack=311 Win=14600 Len=120"
"309","13.654503","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"310","13.688068","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=12536 Win=65280 Len=0"
"311","13.694308","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=12536 Ack=311 Win=14600 Len=120"
"312","13.705173","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"313","13.735162","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=12656 Win=65280 Len=0"
"314","13.755473","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"315","13.805788","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"316","13.856083","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"317","13.856467","192.168.100.1","192.168.100.102","ICMP","98","Echo (ping) request  id=0xc724, seq=0/0, ttl=64 (reply in 318)"
"318","13.856763","192.168.100.102","192.168.100.1","ICMP","98","Echo (ping) reply    id=0xc724, seq=0/0, ttl=128 (request in 317)"
"319","13.891887","192.168.100.102","192.168.100.255","NBNS","92","Name query NB NAS-JG-SCHREIB<20>"
"320","13.906617","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"321","13.914438","192.168.100.1","192.168.100.255","UDP","86","46573  >  8668 Len=44"
"322","13.948356","192.168.100.1","192.168.100.102","TCP","534","8888  >  65382 [PSH, ACK] Seq=12656 Ack=311 Win=14600 Len=480"
"323","13.956912","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"324","13.995881","192.168.100.1","192.168.100.102","UDP","79","57128  >  10920 Len=37"
"325","13.997488","192.168.100.1","192.168.100.102","UDP","58","57128  >  10920 Len=16"
"326","13.997488","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"327","13.998773","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=13136 Win=64768 Len=0"
"328","13.999080","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"329","13.999080","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"330","13.999142","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"331","13.999142","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"332","13.999142","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"333","14.000315","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"334","14.000315","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"335","14.000386","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"336","14.003765","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"337","14.003765","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"338","14.003837","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=13136 Ack=311 Win=14600 Len=120"
"339","14.003837","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"340","14.004692","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"341","14.004692","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"342","14.004730","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"343","14.005963","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"344","14.005963","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"345","14.007161","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"346","14.007263","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"347","14.007263","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"348","14.007299","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"349","14.008497","192.168.100.1","192.168.100.102","UDP","749","57128  >  10920 Len=707"
"350","14.040005","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"351","14.040005","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"352","14.040353","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"353","14.041013","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"354","14.041013","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"355","14.041052","192.168.100.1","192.168.100.102","UDP","1334","57128  >  10920 Len=1292"
"356","14.044881","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=13256 Win=64768 Len=0"
"357","14.047879","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=13256 Ack=311 Win=14600 Len=80"
"358","14.057454","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"359","14.072567","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"360","14.072567","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"361","14.072673","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"362","14.072673","192.168.100.1","192.168.100.102","UDP","955","57128  >  10920 Len=913"
"363","14.092639","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=13336 Win=64512 Len=0"
"364","14.096286","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=13336 Ack=311 Win=14600 Len=120"
"365","14.107811","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"366","14.114124","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"367","14.114124","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"368","14.114124","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"369","14.114254","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"370","14.115223","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"371","14.115223","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"372","14.115223","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"373","14.116409","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"374","14.116409","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"375","14.116482","192.168.100.1","192.168.100.102","UDP","1208","57128  >  10920 Len=1166"
"376","14.124361","192.168.100.102","192.168.100.1","UDP","51","54930  >  8085 Len=9"
"377","14.138866","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=13456 Win=64512 Len=0"
"378","14.142731","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=13456 Ack=311 Win=14600 Len=80"
"379","14.146353","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"380","14.146353","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
